Date,Series,Value
6/6/22,RT,834.3333
6/7/22,RT,831
6/8/22,RT,675.6667
6/9/22,RT,536.3333
6/10/22,RT,545
6/11/22,RT,563.6667
6/12/22,RT,579.6667
6/13/22,RT,598.3333
6/14/22,RT,667
6/15/22,RT,738.6667
6/16/22,RT,704.6667
6/17/22,RT,655
6/18/22,RT,580.6667
6/19/22,RT,587.6667
6/20/22,RT,561.6667
6/21/22,RT,546.3333
6/22/22,RT,484.3333
6/23/22,RT,467.3333
6/24/22,RT,568.6667
6/25/22,RT,602
6/26/22,RT,632.6667
6/27/22,RT,529
6/28/22,RT,571.3333
6/29/22,RT,524.6667
6/30/22,RT,559.3333
7/1/22,RT,643
7/2/22,RT,588.6667
7/3/22,RT,592
7/4/22,RT,479.3333
7/5/22,RT,500
7/6/22,RT,487.3333
7/7/22,RT,456
7/8/22,RT,438.6667
7/9/22,RT,422.6667
7/10/22,RT,533.3333
7/11/22,RT,607.3333
7/12/22,RT,626.6667
7/13/22,RT,592
7/14/22,RT,587.6667
7/15/22,RT,579.6667
7/16/22,RT,556.3333
7/17/22,RT,545.3333
7/18/22,RT,557
